sub_id,date_time,session,congruent_accuracy,congruent_omission_rate,congruent_rt,incongruent_accuracy,incongruent_omission_rate,incongruent_rt,flipped_mappings,proportion_feedback,attention_check_mean_accuracy,fullscreen_exit,blur_during_task,PB notes,RC notes,checked,PB comments,Session-Level Exclusions,Task-Level Exclusions,Subject-Level Exclusions
579f1d3bc9abeb0001af52d8,06/28/2025,5,0.983,0,632.2034,0.983,0,660.678,,0,1,,0,,,x,,Include,Include,Include
5815369b94ecc900010b014e,07/04/2025,1,0.95,0,548.3509,0.917,0,592.6,,0,1,,0,,,x,,Include,Include,Include
5815369b94ecc900010b014e,07/07/2025,2,0.933,0,587.8214,0.9,0.0167,681.7222,,0,1,,1,,,x,,Include,Include,Include
5815369b94ecc900010b014e,07/09/2025,3,0.95,0,629.5439,0.883,0,775.4151,,0,1,,2,,,x,,Include,Include,Include
5815369b94ecc900010b014e,07/13/2025,4,0.967,0,690.5345,0.817,0.1167,761.7551,,0.5,1,,0,,,x,,Include,Include,Include
5815369b94ecc900010b014e,07/16/2025,5,0.967,0,693.069,0.95,0,777.6316,,0.5,1,,0,,,x,,Include,Include,Include
588e02b13326830001bc29cd,07/15/2025,1,1,0,530.65,0.95,0,566.7544,,0,1,,0,,,x,,Include,Include,Include
588e02b13326830001bc29cd,07/17/2025,2,0.983,0,532.2373,0.933,0,558.0893,,0,0.667,,0,,,x,,Include,Include,Include
588e02b13326830001bc29cd,07/19/2025,3,1,0,455.6,0.95,0,506.1404,,0,1,,0,,,x,,Include,Include,Include
588e02b13326830001bc29cd,07/22/2025,4,1,0,497.95,0.85,0,549.3725,,0,1,,0,,,x,,Include,Include,Include
588e02b13326830001bc29cd,07/25/2025,5,0.967,0,533.9483,0.967,0,563.1552,,0,1,,0,,,x,,Include,Include,Include
58a229e74d580c0001e0a766,07/10/2025,1,0.983,0,613.0339,0.95,0,603.3333,,0,0.667,,0,,,x,,Include,Include,Include
58a229e74d580c0001e0a766,07/12/2025,2,0.933,0,603.0179,0.983,0,611.3729,,0,1,,0,,,x,,Include,Include,Include
58a229e74d580c0001e0a766,07/14/2025,3,0.95,0,582.6491,0.933,0,619.5893,,0,1,,0,,,x,,Include,Include,Include
58a229e74d580c0001e0a766,07/17/2025,4,0.917,0,624.4,0.933,0,580.9107,,0,1,,0,,,x,,Include,Include,Include
58a229e74d580c0001e0a766,07/20/2025,5,0.933,0,651.1786,0.9,0,642.6481,,0,1,,1,,,x,,Include,Include,Include
58ee956a575c01000180b080,06/17/2025,1,1,0,632.5667,0.967,0,730.2241,,0,1,,0,,,x,,Include,Include,Include
58ee956a575c01000180b080,06/19/2025,2,1,0,653.0167,1,0,715.0333,,0,0.667,,0,,,x,,Include,Include,Include
58ee956a575c01000180b080,06/21/2025,3,1,0,733.4167,0.95,0,773.4912,,0.5,1,,0,,,x,,Include,Include,Include
58ee956a575c01000180b080,06/24/2025,4,1,0,667.55,0.967,0,726.931,,0,1,,0,,,x,,Include,Include,Include
58ee956a575c01000180b080,06/27/2025,5,0.983,0,678.7627,0.983,0,696.339,,0,1,,0,,,x,,Include,Include,Include
59014a56baa70f0001ea4c3b,11/09/2024,1,0.983,0,643.5085,0.983,0,835.1186,,0,1,,0,,,x,,Include,Include,Include
59014a56baa70f0001ea4c3b,11/11/2024,2,0.983,0,559.9153,0.967,0,682.9138,,0,1,,0,,,x,,Include,Include,Include
59014a56baa70f0001ea4c3b,11/21/2024,3,1,0,573.8167,0.95,0,698.6316,,0,0.333,,5,,,x,,Include,Include,Include
59014a56baa70f0001ea4c3b,11/25/2024,4,1,0,594.05,0.917,0,646.3273,,0,1,,0,,,x,,Include,Include,Include
59014a56baa70f0001ea4c3b,12/01/2024,5,0.983,0,638.5763,0.95,0,685.5088,,0,1,,0,,,x,,Include,Include,Include
594a969df0ea1b0001558178,06/10/2025,1,0.95,0,568.0877,0.933,0,680.3929,,0,1,,0,,,x,,Include,Include,Include
594a969df0ea1b0001558178,06/12/2025,2,0.867,0.1,569.1923,0.85,0.1,671.4314,,0,1,,0,,,x,,Include,Include,Include
594a969df0ea1b0001558178,06/15/2025,3,0.967,0,552.6552,0.933,0,613.0179,,0,1,,1,,,x,,Include,Include,Include
594a969df0ea1b0001558178,06/19/2025,4,0.967,0,571.6379,0.933,0.0167,657.4643,,0,1,,1,,,x,,Include,Include,Include
594a969df0ea1b0001558178,06/21/2025,5,0.983,0,577.4915,0.883,0,634.3396,,0,1,,0,,,x,,Include,Include,Include
59dc458f77860e000151240e,06/18/2025,1,1,0,551.0833,0.933,0.0167,557.7679,,0,1,,0,,,x,,Include,Include,Include
59dc458f77860e000151240e,06/20/2025,2,0.95,0,601.9649,0.967,0,590.9138,,0,1,,0,,,x,,Include,Include,Include
59dc458f77860e000151240e,06/22/2025,3,0.983,0,545.2881,0.983,0,584.0169,,0,1,,0,,,x,,Include,Include,Include
59dc458f77860e000151240e,06/25/2025,4,0.933,0,538.3929,1,0,558.9167,,0,1,,0,,,x,,Include,Include,Include
59dc458f77860e000151240e,07/04/2025,5,0.983,0,550.7288,0.933,0,580.0714,,0,1,,0,,,x,,Include,Include,Include
5a2f1f0f2937000001eae2b1,05/30/2025,1,0.983,0,617.6949,0.933,0,648.3036,,0,1,,0,,,x,,Include,Include,Include
5a2f1f0f2937000001eae2b1,06/02/2025,2,0.95,0,584.0526,0.933,0,667.6071,,0,1,,0,,,x,,Include,Include,Include
5a2f1f0f2937000001eae2b1,06/05/2025,3,0.967,0,601.7241,0.917,0.0167,631.8727,,0,1,,0,,,x,,Include,Include,Include
5a2f1f0f2937000001eae2b1,06/09/2025,4,0.917,0,589.0182,0.917,0,659.8909,,0,1,,0,,,x,,Include,Include,Include
5a2f1f0f2937000001eae2b1,06/11/2025,5,0.967,0,608.2931,0.95,0,645.5088,,0,1,,0,,,x,,Include,Include,Include
5a381de00006450001bf2691,06/24/2025,1,0.95,0,631.8246,0.85,0,731.2549,,0,1,,0,,,x,,Include,Include,Include
5a381de00006450001bf2691,06/26/2025,2,0.9,0,661.2778,0.933,0,737.2679,,0,1,,0,,,x,,Include,Include,Include
5a381de00006450001bf2691,06/30/2025,3,0.8,0,606.3333,0.817,0,641.7143,,1,1,,0,,,x,,Include,Include,Include
5a381de00006450001bf2691,07/07/2025,4,0.85,0,628.7451,0.783,0,687.2766,,0,1,,0,,,x,,Include,Include,Include
5a381de00006450001bf2691,07/10/2025,5,0.95,0,598.7544,0.933,0,685.9821,,0,1,,0,,,x,,Include,Include,Include
5a3bdd2c8d005a0001829f3e,06/11/2025,1,0.967,0,685.569,0.983,0,749.1695,,0,1,,0,,,x,,Include,Include,Include
5a3bdd2c8d005a0001829f3e,06/13/2025,2,0.95,0.0333,662.8246,0.967,0,709.8103,,0,1,,0,,,x,,Include,Include,Include
5a3bdd2c8d005a0001829f3e,06/15/2025,3,0.967,0,685.8966,0.967,0,752.6379,,0.5,1,,0,,,x,,Include,Include,Include
5a3bdd2c8d005a0001829f3e,06/17/2025,4,1,0,616.3333,0.933,0,681.8214,,0,1,,0,,,x,,Include,Include,Include
5a3bdd2c8d005a0001829f3e,06/19/2025,5,0.95,0,665.4737,0.95,0,723.2281,,0,1,,0,,,x,,Include,Include,Include
5beca802fcb5fe0001259b62,11/05/2024,1,0.983,0,612.8475,0.85,0,804.2157,,0,1,Early (0.5%),1,,,x,,Include,Include,Include
5beca802fcb5fe0001259b62,11/07/2024,2,1,0,605.7667,0.967,0,775.2759,,0,0.667,,0,,,x,,Include,Include,Include
5beca802fcb5fe0001259b62,11/10/2024,3,1,0,578.9,0.967,0,719.9138,,0,1,,0,,,x,,Include,Include,Include
5beca802fcb5fe0001259b62,11/12/2024,4,1,0,547.4167,0.967,0,668.1897,,0,1,,0,,,x,,Include,Include,Include
5beca802fcb5fe0001259b62,11/15/2024,5,1,0,589.8333,0.967,0,732,,0,1,,0,,,x,,Include,Include,Include
5bef41fa54277d000114d6ad,07/10/2025,1,0.917,0.0167,589.9636,0.883,0.0167,657.434,,0,1,,0,,,x,,Include,Include,Include
5bef41fa54277d000114d6ad,07/14/2025,2,0.983,0,664.6271,0.983,0.0167,735.5254,,0,1,,1,,,x,,Include,Include,Include
5bef41fa54277d000114d6ad,07/16/2025,3,0.933,0,675.4107,0.967,0,681.7759,,0,1,,0,,,x,,Include,Include,Include
5bef41fa54277d000114d6ad,07/24/2025,4,0.933,0.0333,703.1429,0.95,0.0167,735.9825,,0.5,1,,2,,,x,,Include,Include,Include
5bef41fa54277d000114d6ad,08/01/2025,5,0.883,0.1,682.0943,0.883,0.0167,771,,0.5,1,,1,,,x,,Include,Include,Include
5bf21da1f4d94900011ccf32,05/25/2025,1,1,0,658.2167,0.95,0,688.8421,,0,1,,0,,,x,,Include,Include,Include
5bf21da1f4d94900011ccf32,05/27/2025,2,0.983,0,580.2712,0.95,0.0167,635.7895,,0,0.667,,0,,,x,,Include,Include,Include
5bf21da1f4d94900011ccf32,05/29/2025,3,0.983,0,596.8305,0.983,0,649.1356,,0,1,,0,,,x,,Include,Include,Include
5bf21da1f4d94900011ccf32,06/01/2025,4,0.95,0,561.2281,1,0,651.45,,0,1,,0,,,x,,Include,Include,Include
5bf21da1f4d94900011ccf32,06/04/2025,5,0.95,0.0167,596.6316,0.983,0,665.2203,,0,1,,0,,,x,,Include,Include,Include
5bf5aa89d944c300012634cc,06/20/2025,1,0.983,0,479.6102,0.95,0,506.0175,,0,1,,1,,,x,,Include,Include,Include
5bf5aa89d944c300012634cc,06/24/2025,2,0.983,0,452.4746,0.883,0.0333,477.283,,0,1,,1,,,x,,Include,Include,Include
5bf5aa89d944c300012634cc,06/28/2025,3,0.967,0,584.4483,0.883,0.0167,640.566,,0,0.667,,1,,,x,,Include,Include,Include
5bf5aa89d944c300012634cc,07/04/2025,4,0.983,0.0167,500.9322,0.933,0,571.4107,,0,1,,0,,,x,,Include,Include,Include
5bf5aa89d944c300012634cc,07/07/2025,5,0.983,0,485.5085,0.917,0,527.6364,,0,1,,0,,,x,,Include,Include,Include
5bfb5784a66aa500019dabef,06/10/2025,1,0.9,0,612.2222,0.867,0,690.5962,,0,1,,0,,,x,,Include,Include,Include
5bfb5784a66aa500019dabef,06/12/2025,2,0.983,0,559.0339,0.95,0,630.7895,,0,1,,0,,,x,,Include,Include,Include
5bfb5784a66aa500019dabef,06/14/2025,3,0.983,0,574.8475,0.983,0,637.8644,,0,0.667,,0,,,x,,Include,Include,Include
5bfb5784a66aa500019dabef,06/17/2025,4,1,0,579.1,1,0,632.8167,,0,1,,0,,,x,,Include,Include,Include
5bfb5784a66aa500019dabef,06/21/2025,5,1,0,641.4,1,0,670.5667,,0,1,,0,,,x,,Include,Include,Include
5c2dae2110677f0001dd1137,05/30/2025,1,0.983,0,617.5424,0.983,0,681.1864,,0,1,,0,,,x,,Include,Include,Include
5c2dae2110677f0001dd1137,06/06/2025,2,0.983,0,550.678,0.933,0,583.1964,,0,1,,1,,,x,,Include,Include,Include
5c2dae2110677f0001dd1137,06/10/2025,3,0.933,0,523.0357,0.967,0,602.0345,,0,1,,0,,,x,,Include,Include,Include
5c2dae2110677f0001dd1137,06/18/2025,4,0.983,0,463,0.933,0,535.125,,0,1,,0,,,x,,Include,Include,Include
5c2dae2110677f0001dd1137,06/23/2025,5,1,0,495.1333,0.95,0,525.4737,,0,1,,0,,,x,,Include,Include,Include
5c376ea0eecc440001c58889,07/10/2025,1,0.983,0,648.678,0.933,0,759.9821,,0,0.667,,0,,,x,,Include,Include,Include
5c376ea0eecc440001c58889,07/12/2025,2,1,0,521.35,0.983,0,615.4237,,0,1,,0,,,x,,Include,Include,Include
5c376ea0eecc440001c58889,07/14/2025,3,1,0,536.1,1,0,622.7833,,0,1,,0,,,x,,Include,Include,Include
5c376ea0eecc440001c58889,07/17/2025,4,1,0,543.7667,0.95,0,626.1228,,0,1,,0,,,x,,Include,Include,Include
5c376ea0eecc440001c58889,07/20/2025,5,1,0,556.0333,0.933,0,642.9464,,0,1,,0,,,x,,Include,Include,Include
5c37aa8b832a8400010983b3,06/09/2025,1,0.7,0,585.4286,0.667,0,591.15,,0.5,1,,0,,,x,,Include,Include,Include
5c37aa8b832a8400010983b3,06/11/2025,2,0.933,0,592.2857,0.9,0,662.5741,,0,1,,0,,,x,,Include,Include,Include
5c37aa8b832a8400010983b3,06/14/2025,3,0.917,0,607.6727,0.867,0,617.2115,,0,1,,0,,,x,,Include,Include,Include
5c37aa8b832a8400010983b3,06/16/2025,4,0.9,0,559.5556,0.817,0,602.7551,,0,1,,0,,,x,,Include,Include,Include
5c37aa8b832a8400010983b3,06/19/2025,5,0.95,0,614.8421,0.883,0,652.0755,,0,1,,0,,,x,,Include,Include,Include
5c3d504ede04ad0001d8be54,07/03/2025,1,0.933,0,606.3571,0.967,0.0167,690.5,,0,1,,0,,,x,,Include,Include,Include
5c3d504ede04ad0001d8be54,07/05/2025,2,0.983,0,516.4746,0.933,0.0167,615.3214,,0,1,,0,,,x,,Include,Include,Include
5c3d504ede04ad0001d8be54,07/07/2025,3,1,0,530.1667,0.95,0.0167,587.2632,,0,1,,0,,,x,,Include,Include,Include
5c3d504ede04ad0001d8be54,07/10/2025,4,0.983,0,557.7966,0.983,0,660.661,,0,1,,0,,,x,,Include,Include,Include
5c3d504ede04ad0001d8be54,07/13/2025,5,1,0,542.1167,0.95,0,648.1228,,0,1,,0,,,x,,Include,Include,Include
5c508096f45b26000122f391,07/03/2025,1,0.7,0.0167,593.3333,0.683,0,636.3171,,0.5,1,,1,,,x,,Include,Include,Include
5c508096f45b26000122f391,07/06/2025,2,0.917,0,527.7273,0.85,0.0333,600.2941,,0,1,,0,,,x,,Include,Include,Include
5c508096f45b26000122f391,07/08/2025,3,,,,,,,,,,Missing,0,,"Incomplete session - ends in 1st block. A technical issue occurred and they had to complete rest of the session via manual link but stroop incorrectly marked completed, so they never re-completed stroop. Have to exclude this session, do we need to exclude whole task?",x,,Exclude: incomplete,Include,Include
5c508096f45b26000122f391,07/13/2025,4,0.967,0,518.4655,0.933,0,561.125,,0,1,,0,,,x,,Include,Include,Include
5c508096f45b26000122f391,07/15/2025,5,0.933,0.0333,577.75,0.95,0,611.5088,,0,0.667,,3,,,x,,Include,Include,Include
5c74e7e9c3fe130001e86cc8,07/07/2025,1,0.983,0,516.322,0.933,0,590,,0,1,,0,,,x,,Include,Include,Include
5c74e7e9c3fe130001e86cc8,07/09/2025,2,1,0,522.2667,0.917,0,592.8909,,0,1,,0,,,x,,Include,Include,Include
5c74e7e9c3fe130001e86cc8,07/13/2025,3,1,0,538.1167,1,0,576.3,,0,1,,0,,,x,,Include,Include,Include
5c74e7e9c3fe130001e86cc8,07/16/2025,4,0.983,0,504.3729,0.933,0.0167,563.3571,,0,1,,0,,,x,,Include,Include,Include
5c74e7e9c3fe130001e86cc8,07/20/2025,5,1,0,497.7,0.95,0,579.5439,,0,1,,0,,,x,,Include,Include,Include
5c9c3ae2d40ce20014233de6,05/29/2025,1,0.9,0,597.5741,0.867,0.0333,702.6538,,0,1,,2,,,x,,Include,Include,Include
5c9c3ae2d40ce20014233de6,06/01/2025,2,0.967,0,577.3448,0.867,0,704.0192,,0,0.667,,0,,,x,,Include,Include,Include
5c9c3ae2d40ce20014233de6,06/03/2025,3,1,0,551,0.917,0.0167,670.7273,,0,1,,4,,,x,,Include,Include,Include
5c9c3ae2d40ce20014233de6,06/06/2025,4,0.867,0.0167,571.6923,0.917,0,683.8727,,0,1,,0,,,x,,Include,Include,Include
5c9c3ae2d40ce20014233de6,06/08/2025,5,0.933,0,549.6071,0.817,0,650.4694,,0,1,,0,,,x,,Include,Include,Include
5ca25f7048f78e0018fdac10,07/15/2025,1,0.967,0,509.1034,0.95,0,539.0351,,0,1,,0,,,x,,Include,Include,Include
5ca25f7048f78e0018fdac10,07/17/2025,2,0.967,0,475.2586,0.983,0,544.0169,,0,1,,0,,,x,,Include,Include,Include
5ca25f7048f78e0018fdac10,07/21/2025,3,0.95,0,545.8596,0.983,0,597.9831,,0,0.667,,0,,,x,,Include,Include,Include
5ca25f7048f78e0018fdac10,07/24/2025,4,1,0,497.2833,0.983,0,559.9153,,0,1,,0,,,x,,Include,Include,Include
5ca25f7048f78e0018fdac10,07/27/2025,5,0.95,0,469.0702,0.917,0.0667,548.0909,,0,1,,0,,,x,,Include,Include,Include
5d016916c12fb900015320ea,06/27/2025,1,0.85,0,659.5882,0.667,0.0167,771.825,,1,0.667,,1,,,x,,Include,Include,Include
5d016916c12fb900015320ea,06/29/2025,2,0.933,0,750.625,0.883,0.0167,816.3019,,1,1,,1,,,x,,Include,Include,Include
5d016916c12fb900015320ea,07/01/2025,3,0.883,0.0167,730.5472,0.767,0,737.3696,,0.5,1,,0,,,x,,Include,Include,Include
5d016916c12fb900015320ea,07/06/2025,4,0.917,0,737.2182,0.767,0.05,783.9565,,1,1,,0,,,x,,Include,Include,Include
5d016916c12fb900015320ea,07/10/2025,5,0.9,0,685.9074,0.817,0,744.3061,,0.5,1,,0,,,x,,Include,Include,Include
5d05417d1a34960016e7457a,06/18/2025,1,0.967,0,516.0172,0.9,0,616.6296,,0,1,,0,,,x,,Include,Include,Include
5d05417d1a34960016e7457a,06/21/2025,2,0.95,0,498.3684,0.883,0,570.0189,,0,1,,0,,,x,,Include,Include,Include
5d05417d1a34960016e7457a,06/23/2025,3,0.983,0,521.9153,0.917,0,546.0364,,0,1,,0,,,x,,Include,Include,Include
5d05417d1a34960016e7457a,06/28/2025,4,0.967,0,508.7586,0.917,0,554.6909,,0,1,,0,,,x,,Include,Include,Include
5d05417d1a34960016e7457a,07/01/2025,5,0.917,0,491.4545,0.883,0,509.8868,,0,1,,0,,,x,,Include,Include,Include
5d5618b69cd0f20015e1ab0d,07/02/2025,1,0.983,0.0167,640,0.283,0.0167,779.1176,,1,1,,0,,,x,,Exclude: incongruent_accuracy: 0.283 < 0.55,Include,Include
5d5618b69cd0f20015e1ab0d,07/04/2025,2,0.983,0,585.4915,0.917,0,777.7636,,0,0.667,,0,,,x,,Include,Include,Include
5d5618b69cd0f20015e1ab0d,07/06/2025,3,0.983,0,484.3729,0.983,0,647.8136,,0,0.667,,0,,,x,,Include,Include,Include
5d5618b69cd0f20015e1ab0d,07/09/2025,4,0.983,0,516.5932,0.967,0,712.7931,,0,1,,0,,,x,,Include,Include,Include
5d5618b69cd0f20015e1ab0d,07/12/2025,5,1,0,558.5667,0.85,0,762.0392,,0,0.667,,0,,,x,,Include,Include,Include
5d6d6412f570e000184cf48b,10/24/2024,1,0.967,0.0333,583.3276,0.95,0.0167,620.8596,,0,1,,0,,,x,,Include,Include,Include
5d6d6412f570e000184cf48b,10/26/2024,2,0.967,0,570.4483,0.95,0.0167,617.8947,,0,1,,0,,,x,,Include,Include,Include
5d6d6412f570e000184cf48b,10/29/2024,3,0.983,0.0167,521.4237,0.933,0.0167,607.9464,,0,1,,0,,,x,,Include,Include,Include
5d6d6412f570e000184cf48b,10/31/2024,4,1,0,530,0.917,0.0333,637.9818,,0,1,,0,,,x,,Include,Include,Include
5d6d6412f570e000184cf48b,11/03/2024,5,0.95,0.0167,592.4737,0.933,0,682.6964,,0,0.667,,0,,,x,,Include,Include,Include
5d743ec4869c8f0019b35907,06/03/2025,1,0.95,0,619.6491,0.967,0,700.1379,,0,1,,0,,,x,,Include,Include,Include
5d743ec4869c8f0019b35907,06/08/2025,2,0.967,0,562.3966,0.983,0,611.5254,,0,1,,0,,,x,,Include,Include,Include
5d743ec4869c8f0019b35907,06/12/2025,3,0.933,0,647.375,0.917,0.0167,697.4727,,0,1,,0,,,x,,Include,Include,Include
5d743ec4869c8f0019b35907,06/16/2025,4,0.917,0.0167,661.3818,1,0,699.6833,,0,0.667,,0,,,x,,Include,Include,Include
5d743ec4869c8f0019b35907,06/19/2025,5,0.95,0,593.8246,0.9,0,680.1481,,0,1,,0,,,x,,Include,Include,Include
5d88db42c1d06e001a1fdcab,05/29/2025,1,0.983,0,638.3729,0.967,0,668.069,,0,1,,0,,,x,,Include,Include,Include
5d88db42c1d06e001a1fdcab,05/31/2025,2,0.933,0,684.8929,0.933,0,735.4643,,0,1,,0,,,x,,Include,Include,Include
5d88db42c1d06e001a1fdcab,06/03/2025,3,0.967,0,658.6552,0.983,0,642.5763,,0,1,,0,,,x,,Include,Include,Include
5d88db42c1d06e001a1fdcab,06/06/2025,4,0.933,0,665.7679,0.917,0,688,,0,1,,0,,,x,,Include,Include,Include
5d88db42c1d06e001a1fdcab,06/08/2025,5,0.983,0,663.0678,0.95,0,673.6842,,0,1,,0,,,x,,Include,Include,Include
5dcdb60be64aaa07c14065cc,07/08/2025,1,0.95,0,643.1053,0.95,0.0167,699.7544,,0,1,,0,,,x,,Include,Include,Include
5dcdb60be64aaa07c14065cc,07/13/2025,2,1,0,613.8333,0.967,0,680.4828,,0,1,,0,,,x,,Include,Include,Include
5dcdb60be64aaa07c14065cc,07/15/2025,3,0.967,0,619.9138,0.983,0,620.4746,,0,1,,0,,,x,,Include,Include,Include
5dcdb60be64aaa07c14065cc,07/18/2025,4,0.983,0,584.2373,1,0,652.5667,,0,1,,0,,,x,,Include,Include,Include
5dcdb60be64aaa07c14065cc,07/23/2025,5,0.983,0,644.4068,0.967,0,684.5345,,0,1,,0,,,x,,Include,Include,Include
5dd2f94a238a913096c52317,05/02/2025,1,0.983,0,513.4407,0.933,0,613.3036,,0,1,,0,,,x,,Include,Include,Include
5dd2f94a238a913096c52317,05/05/2025,2,0.983,0,534.0678,0.983,0,609.8136,,0,1,,0,,,x,,Include,Include,Include
5dd2f94a238a913096c52317,05/08/2025,3,0.983,0,505.6102,0.883,0,608.9811,,0,1,,0,,,x,,Include,Include,Include
5dd2f94a238a913096c52317,05/11/2025,4,0.967,0,527.6207,0.933,0,565.8214,,0,1,,0,,,x,,Include,Include,Include
5dd2f94a238a913096c52317,05/13/2025,5,0.983,0,536.322,0.967,0,597.6207,,0,1,,0,,,x,,Include,Include,Include
5ddd2a4459b1b0c7509c7a47,05/27/2025,1,0.983,0,606.2034,1,0,662.4833,,0,1,,0,,,x,,Include,Include,Include
5ddd2a4459b1b0c7509c7a47,05/29/2025,2,0.967,0,589.5345,0.917,0.0167,670.1273,,0,1,,0,,,x,,Include,Include,Include
5ddd2a4459b1b0c7509c7a47,06/01/2025,3,0.983,0,629.5424,0.95,0,671.6491,,0,1,,1,,,x,,Include,Include,Include
5ddd2a4459b1b0c7509c7a47,06/03/2025,4,0.967,0,619.6724,0.95,0.0167,663.6842,,0,1,,0,,,x,,Include,Include,Include
5ddd2a4459b1b0c7509c7a47,06/06/2025,5,0.967,0,602.2241,0.95,0,657.5614,,0,1,,0,,,x,,Include,Include,Include
5de90f54a48441037ac21f43,07/02/2025,1,0.933,0,554.5,0.817,0,607.3265,,0,1,,0,,,x,,Include,Include,Include
5de90f54a48441037ac21f43,07/03/2025,2,0.967,0,540.3448,0.9,0,649.6111,,0,1,,0,,,x,,Include,Include,Include
5de90f54a48441037ac21f43,07/06/2025,3,0.983,0,544.7288,0.867,0,624.8654,,0,1,,0,,,x,,Include,Include,Include
5de90f54a48441037ac21f43,07/10/2025,4,0.983,0,573.1356,0.933,0,677.8929,,0,1,,0,,,x,,Include,Include,Include
5de90f54a48441037ac21f43,07/13/2025,5,0.967,0,575.0862,0.833,0,650.94,,0,1,,0,,,x,,Include,Include,Include
5e2ac2aa0038f21089a533a4,06/05/2025,1,0.367,0,663,0.317,0,787.3684,,1,1,,0,,,x,,"Exclude: congruent_accuracy: 0.367 < 0.55, incongruent_accuracy: 0.317 < 0.55",Include,Include
5e2ac2aa0038f21089a533a4,06/11/2025,2,0.967,0,665.8966,0.95,0,738.5789,,0,1,,0,,,x,,Include,Include,Include
5e2ac2aa0038f21089a533a4,06/14/2025,3,0.983,0,656.661,0.95,0,689.2807,,0,1,,0,,,x,,Include,Include,Include
5e2ac2aa0038f21089a533a4,06/19/2025,4,1,0,606.5,0.95,0,672.1404,,0,1,,0,,,x,,Include,Include,Include
5e2ac2aa0038f21089a533a4,06/21/2025,5,0.983,0,588.5763,0.983,0,668.4407,,0,1,,0,,,x,,Include,Include,Include
5e643d29df313c1ced363682,05/23/2025,1,0.983,0,618,0.883,0,632.0566,,0,0.667,,0,,,x,,Include,Include,Include
5e643d29df313c1ced363682,05/26/2025,2,0.933,0.0167,547.75,0.917,0.0167,594.7455,,0,0,,0,,,x,,Include,Include,Include
5e643d29df313c1ced363682,05/28/2025,3,0.983,0,530.4576,0.967,0,595.3966,,0,1,,0,,,x,,Include,Include,Include
5e643d29df313c1ced363682,05/31/2025,4,0.9,0.0167,587.963,0.917,0,698.7273,,0,1,,0,,,x,,Include,Include,Include
5e643d29df313c1ced363682,06/02/2025,5,0.95,0,515.5263,0.983,0,595.5763,,0,1,,0,,,x,,Include,Include,Include
5e84bd7c34d5d9072128fac1,06/16/2025,1,1,0,502.5833,0.967,0,537,,0,1,,0,,,x,,Include,Include,Include
5e84bd7c34d5d9072128fac1,06/18/2025,2,0.983,0,528.4576,0.967,0,565.8793,,0,1,,0,,,x,,Include,Include,Include
5e84bd7c34d5d9072128fac1,06/21/2025,3,0.733,0.1,554.7045,0.733,0.0667,614.8182,,0.5,1,,1,,,x,,Include,Include,Include
5e84bd7c34d5d9072128fac1,06/23/2025,4,0.967,0,507.7414,0.983,0,531.8983,,0,1,,0,,,x,,Include,Include,Include
5e84bd7c34d5d9072128fac1,06/26/2025,5,0.983,0,481.0508,0.967,0,465.0517,,0,1,,0,,,x,,Include,Include,Include
5e8a1827052175000938eb91,06/17/2025,1,0.983,0,579.5763,0.833,0,733.16,,0,1,,0,,,x,,Include,Include,Include
5e8a1827052175000938eb91,06/20/2025,2,0.967,0,631.2759,0.8,0.0167,746.7708,,0,1,,1,,,x,,Include,Include,Include
5e8a1827052175000938eb91,06/24/2025,3,0.967,0,676.569,0.767,0,779.8261,,0.5,1,,0,,,x,,Include,Include,Include
5e8a1827052175000938eb91,06/26/2025,4,0.933,0.0167,653.375,0.883,0,791.5472,,0,1,,0,,,x,,Include,Include,Include
5e8a1827052175000938eb91,06/30/2025,5,1,0,674.7,0.95,0,785.0877,,0,1,,0,,,x,,Include,Include,Include
5e914ee346d11b48197172c2,07/03/2025,1,0.95,0,572.7719,0.983,0,630.4915,,0,1,,0,,,x,,Include,Include,Include
5e914ee346d11b48197172c2,07/05/2025,2,1,0,596.2,1,0,706.2,,0,1,,0,,,x,,Include,Include,Include
5e914ee346d11b48197172c2,07/07/2025,3,0.983,0,590.5085,0.967,0,674.931,,0,1,,0,,,x,,Include,Include,Include
5e914ee346d11b48197172c2,07/09/2025,4,0.983,0,602.0508,0.983,0.0167,634.8475,,0,1,,0,,,x,,Include,Include,Include
5e914ee346d11b48197172c2,07/14/2025,5,1,0,608.8833,0.95,0,653.6316,,0,1,,0,,,x,,Include,Include,Include
5e97acf7bafec427549db251,11/09/2024,1,0.917,0.0333,724.5091,0.85,0,760.3529,,0,0.667,,0,,,x,,Include,Include,Include
5e97acf7bafec427549db251,11/11/2024,2,0.983,0,650.1695,0.933,0.0167,743.4643,,0,1,,0,,,x,,Include,Include,Include
5e97acf7bafec427549db251,11/19/2024,3,0.917,0.0333,696,0.95,0,719.9123,,0,1,,0,,,x,,Include,Include,Include
5e97acf7bafec427549db251,11/21/2024,4,0.95,0,647.3684,0.95,0,713.4561,,0,1,,0,,,x,,Include,Include,Include
5e97acf7bafec427549db251,11/24/2024,5,0.9,0.0167,706.3704,0.917,0,632.9455,,0,1,,0,,,x,,Include,Include,Include
5eaf2b7e05ff7862e21e9d3b,06/16/2025,1,0.917,0,701.6909,0.7,0,783.3095,,1,1,,0,,,x,,Include,Include,Include
