sub_id,source,platform,n_trials,n_go,n_stop,go_accuracy,go_omission_rate,go_rt,go_rt_all_responses,mean_stop_failure_RT,stop_accuracy,max_SSD,mean_SSD,min_SSD,final_SSD,ssrt,lag1_autocorr,post_error_slowing_ms,stop_acc_in_band
s495,human,human,600,420,180,0.9952380952380953,0.002380952380952381,579.0502392344498,578.7064439140811,,0.5111111111111111,450.0,206.11111111111111,0.0,100.0,372.9391281233387,-0.025568668053990287,38.95874988940983,True
s496,human,human,600,420,180,0.9952380952380953,0.0,522.6722488038278,522.5595238095239,412.0,0.49444444444444446,450.0,278.3333333333333,150.0,200.0,244.33891547049444,-0.02869466040463873,21.83792127604835,True
s497,human,human,600,420,180,0.9595238095238096,0.0,529.8883374689826,527.5095238095238,481.6666666666667,0.4722222222222222,600.0,267.77777777777777,100.0,400.0,262.11055969120486,0.005309527898473561,-2.4857362863009484,True
s498,human,human,600,420,180,0.9166666666666666,0.0,491.4103896103896,487.0285714285714,378.5,0.48333333333333334,600.0,197.22222222222223,50.0,100.0,294.18816738816736,-0.02919758982260908,12.75026539278133,True
s499,human,human,600,420,180,0.930952380952381,0.0,560.2173913043479,560.6714285714286,,0.5222222222222223,400.0,203.88888888888889,0.0,100.0,356.32850241545896,0.019351838882299036,12.81755300035934,True
s500,human,human,600,420,180,0.9071428571428571,0.0,473.25984251968504,470.62142857142857,526.4,0.6111111111111112,250.0,101.66666666666667,0.0,50.0,371.59317585301835,0.011856885950578478,-15.815764838045311,True
s501,human,human,600,420,180,0.9642857142857143,0.0,623.0,619.4380952380952,576.5,0.4777777777777778,550.0,312.77777777777777,150.0,300.0,310.22222222222223,0.005606111518901546,30.207545403482527,True
s502,human,human,600,420,180,0.930952380952381,0.02142857142857143,489.2097186700767,486.4014598540146,469.1666666666667,0.9111111111111111,250.0,9.444444444444445,0.0,0.0,479.76527422563225,0.010439267505615737,-2.1165671311656524,False
s503,human,human,600,420,180,0.969047619047619,0.002380952380952381,547.8206388206388,548.3747016706444,496.0,0.4888888888888889,450.0,273.3333333333333,100.0,400.0,274.4873054873055,0.004864202184493269,0.34215556249023393,True
s504,human,human,600,420,180,0.9523809523809523,0.0,577.495,578.0166666666667,526.0,0.4888888888888889,450.0,265.0,150.0,300.0,312.495,0.004949055260172701,9.386476972719265,True
s505,human,human,600,420,180,0.9285714285714286,0.02142857142857143,527.5512820512821,526.9221411192215,592.625,0.45555555555555555,450.0,261.6666666666667,0.0,300.0,265.8846153846154,-0.03317168220289669,43.472038019451816,True
s506,human,human,600,420,180,0.9452380952380952,0.016666666666666666,602.5692695214105,603.3753026634382,639.0,0.4888888888888889,600.0,323.3333333333333,100.0,300.0,279.23593618807723,0.0005170274265569829,7.933906710057272,True
s507,human,human,600,420,180,0.9809523809523809,0.002380952380952381,542.0752427184466,542.0596658711218,404.0,0.5,400.0,228.33333333333334,50.0,300.0,313.7419093851132,-0.04313439032152138,29.40296907216492,True
s508,human,human,600,420,180,0.9714285714285714,0.007142857142857143,510.25245098039215,511.1606714628297,,0.5,400.0,240.0,50.0,200.0,270.25245098039215,0.100101485618301,-48.80626674912389,True
s509,human,human,600,420,180,0.9666666666666667,0.002380952380952381,489.1182266009852,488.6873508353222,322.0,0.5277777777777778,400.0,166.94444444444446,0.0,250.0,322.17378215654077,0.02441660606854804,-12.361028178806635,True
s510,human,human,600,420,180,0.9738095238095238,0.0,520.8704156479217,520.152380952381,429.42857142857144,0.46111111111111114,450.0,273.3333333333333,150.0,200.0,247.53708231458842,-0.07458795836242238,48.1890243902439,True
s511,human,human,600,420,180,0.9071428571428571,0.02619047619047619,490.2834645669291,489.8288508557457,481.15384615384613,0.7888888888888889,250.0,22.77777777777778,0.0,0.0,467.50568678915135,0.02513766504314641,-0.7973858173077133,False
s512,human,human,600,420,180,0.9619047619047619,0.0,511.03465346534654,510.51666666666665,494.0,0.49444444444444446,400.0,217.22222222222223,0.0,200.0,293.8124312431243,0.05009097894553391,-20.832117620241604,True
s513,human,human,600,420,180,0.9452380952380952,0.023809523809523808,598.3299748110832,598.5195121951219,283.0,0.5111111111111111,350.0,170.83333333333334,0.0,100.0,427.4966414777498,-0.062005193027691086,13.92106156391867,True
s514,human,human,600,420,180,0.8928571428571429,0.0,459.16266666666667,458.4095238095238,440.7,0.45,300.0,153.88888888888889,0.0,200.0,305.2737777777778,0.02664566308817565,-13.623107448107419,True
s515,human,human,600,420,180,0.9833333333333333,0.011904761904761904,742.3147699757869,743.2698795180723,,0.4666666666666667,850.0,542.7777777777778,250.0,700.0,199.5369921980091,0.015415044042379478,10.809800906105806,True
s516,human,human,600,420,180,0.9809523809523809,0.0,799.7038834951456,795.9,464.3333333333333,0.45555555555555555,700.0,427.22222222222223,100.0,700.0,372.4816612729234,-0.03627500091377665,-8.175092808756517,True
s517,human,human,600,420,180,0.8976190476190476,0.04047619047619048,575.7957559681697,573.7493796526055,455.2857142857143,0.46111111111111114,550.0,268.3333333333333,100.0,200.0,307.4624226348364,-0.005592413077273792,13.584468766286932,True
s520,human,human,600,420,180,0.9738095238095238,0.0,573.1149144254279,571.6047619047619,,0.49444444444444446,500.0,292.77777777777777,150.0,400.0,280.3371366476501,0.00691087958691141,1.5433384621454138,True
s521,human,human,600,420,180,0.9595238095238096,0.002380952380952381,644.3598014888338,644.7708830548926,546.75,0.4666666666666667,500.0,326.1111111111111,50.0,400.0,318.2486903777227,-0.06929113452135341,23.860014727540488,True
s522,human,human,600,420,180,0.9809523809523809,0.009523809523809525,533.9053398058253,533.3173076923077,355.0,0.4777777777777778,550.0,293.3333333333333,100.0,400.0,240.57200647249198,-0.07293608418690886,23.75142526646283,True
s523,human,human,600,420,180,0.9380952380952381,0.03571428571428571,772.6065989847716,777.0,479.0,0.4888888888888889,550.0,343.8888888888889,150.0,400.0,428.7177100958827,-0.011801230683812652,-42.31267581979262,True
s524,human,human,600,420,180,0.8952380952380953,0.002380952380952381,554.3617021276596,553.472553699284,576.4545454545455,0.8277777777777777,250.0,12.5,0.0,0.0,541.8617021276596,-0.02783825839812202,-6.791173582760621,False
s526,human,human,600,420,180,0.9380952380952381,0.004761904761904762,556.9010152284264,556.7703349282297,434.0,0.49444444444444446,500.0,301.6666666666667,100.0,300.0,255.23434856175976,0.012414040713274448,-57.559707480760096,True
s527,human,human,600,420,180,0.9857142857142858,0.002380952380952381,507.9975845410628,508.7016706443914,408.6666666666667,0.4777777777777778,450.0,283.8888888888889,150.0,200.0,224.10869565217388,-0.08341979738852844,43.39363514664717,True
s528,human,human,600,420,180,0.9714285714285714,0.009523809523809525,672.2279411764706,672.8221153846154,795.0,0.4777777777777778,650.0,386.1111111111111,150.0,500.0,286.1168300653595,-0.015822948204021487,27.98941200242473,True
s529,human,human,600,420,180,0.9238095238095239,0.016666666666666666,571.0335051546392,568.4334140435835,416.0,0.4777777777777778,450.0,267.22222222222223,100.0,200.0,303.811282932417,-0.0401370970544163,32.84121785759271,True
s531,human,human,600,420,180,0.95,0.011904761904761904,626.2280701754386,624.4385542168675,524.0,0.4777777777777778,650.0,367.22222222222223,150.0,200.0,259.00584795321635,-0.07355512756661897,24.007779051987768,True
s533,human,human,600,420,180,0.9761904761904762,0.011904761904761904,612.6024390243903,612.9686746987952,,0.4777777777777778,550.0,376.1111111111111,150.0,500.0,236.49132791327918,-0.049798550975048844,27.566192537621077,True
s534,human,human,600,420,180,0.8904761904761904,0.011904761904761904,439.43582887700535,436.7180722891566,409.3333333333333,0.7277777777777777,450.0,65.27777777777777,0.0,0.0,374.1580510992276,-0.05069612132818558,17.517752808988803,True
s535,human,human,600,420,180,0.930952380952381,0.03571428571428571,646.7391304347826,649.3234567901235,495.0,0.4666666666666667,600.0,395.55555555555554,150.0,600.0,251.18357487922708,-0.07700704092948535,49.520135827475315,True
s538,human,human,600,420,180,0.8595238095238096,0.007142857142857143,633.6842105263158,589.9016786570743,310.7826086956522,0.8555555555555555,250.0,9.722222222222221,0.0,0.0,623.9619883040937,0.05628673473305887,0.3305092835664709,False
s539,human,human,600,420,180,0.9357142857142857,0.007142857142857143,477.6234096692112,477.0959232613909,510.85714285714283,0.4666666666666667,350.0,212.22222222222223,0.0,200.0,265.40118744698896,0.0033131727397552858,3.0277984611566353,True
s541,human,human,600,420,180,0.8642857142857143,0.0,476.73553719008265,471.39761904761906,430.25,0.46111111111111114,300.0,153.88888888888889,0.0,100.0,322.8466483011938,0.03900447975823004,26.919634221401566,True
s542,human,human,600,420,180,0.9166666666666666,0.07380952380952381,608.2545454545455,608.1311053984576,593.25,0.7222222222222222,850.0,273.8888888888889,0.0,0.0,334.36565656565654,0.05084287434859146,-45.1031163006495,True
s543,human,human,600,420,180,0.9761904761904762,0.0,592.5829268292683,592.8857142857142,575.0,0.4888888888888889,500.0,298.8888888888889,100.0,400.0,293.6940379403794,-0.03771201279472364,11.211346510435135,True
s544,human,human,600,420,180,0.9023809523809524,0.023809523809523808,648.0474934036939,652.3268292682927,795.0909090909091,0.4888888888888889,450.0,220.55555555555554,0.0,200.0,427.4919378481384,-0.024814052532299683,37.618517449204205,True
s545,human,human,600,420,180,0.9023809523809524,0.002380952380952381,487.00263852242745,486.0525059665871,457.6363636363636,0.4388888888888889,400.0,231.66666666666666,50.0,300.0,255.3359718557608,-0.010776413972575463,23.687943262411352,True
s546,human,human,600,420,180,0.969047619047619,0.004761904761904762,582.9434889434889,584.3301435406698,369.5,0.4777777777777778,550.0,357.77777777777777,150.0,300.0,225.16571116571112,-0.02748753621830445,7.655782312925169,True
s548,human,human,600,420,180,0.9333333333333333,0.0,540.5408163265306,537.6928571428572,470.6666666666667,0.46111111111111114,400.0,286.1111111111111,150.0,300.0,254.42970521541952,-0.0385566331193172,17.036708860759518,True
s549,human,human,600,420,180,0.9238095238095239,0.002380952380952381,558.3530927835052,561.0930787589499,576.4166666666666,0.4222222222222222,550.0,330.55555555555554,100.0,300.0,227.79753722794965,-0.01007625264400206,-4.449437477837591,True
s550,human,human,600,420,180,0.9761904761904762,0.014285714285714285,634.280487804878,634.9323671497584,,0.48333333333333334,550.0,372.22222222222223,250.0,400.0,262.0582655826558,0.013265994207292495,-7.761792552072279,True
s551,human,human,600,420,180,0.9476190476190476,0.0,508.67336683417085,505.4047619047619,445.3333333333333,0.5333333333333333,400.0,210.83333333333334,0.0,300.0,297.84003350083754,0.04898192167751323,3.800470741321874,True
s552,human,human,600,420,180,0.9738095238095238,0.004761904761904762,542.9437652811736,540.4066985645933,452.0,0.48333333333333334,450.0,248.88888888888889,0.0,300.0,294.05487639228465,0.05090473666032962,1.1031503150314848,True
s553,human,human,600,420,180,0.9952380952380953,0.0,523.9473684210526,523.8404761904762,,0.4888888888888889,400.0,276.1111111111111,100.0,300.0,247.83625730994152,0.0414038610065121,-30.012765957446845,True
s554,human,human,600,420,180,0.9380952380952381,0.004761904761904762,463.16751269035535,463.5287081339713,436.0,0.5111111111111111,350.0,158.61111111111111,0.0,0.0,304.55640157924427,-0.0773032980558249,-0.4718747673293251,True
s556,human,human,600,420,180,0.8071428571428572,0.08333333333333333,646.3185840707964,650.7142857142857,786.2666666666667,0.48333333333333334,350.0,117.5,0.0,150.0,528.8185840707964,0.060227760943082784,-13.594690749863162,True
s557,human,human,600,420,180,0.638095238095238,0.02619047619047619,549.473880597015,558.0513447432763,595.8644067796611,0.6555555555555556,250.0,9.722222222222221,0.0,0.0,539.7516583747928,0.10593024791637871,30.052008761619845,True
s559,human,human,600,420,180,0.9285714285714286,0.002380952380952381,565.7128205128205,565.0286396181384,502.25,0.49444444444444446,500.0,176.11111111111111,0.0,200.0,389.6017094017094,-0.012825163061763947,30.275628930817618,True
s560,human,human,600,420,180,0.9904761904761905,0.002380952380952381,692.8076923076923,692.4128878281623,508.0,0.4666666666666667,600.0,411.1111111111111,200.0,600.0,281.6965811965812,-0.02813199900461028,15.158512839235755,True
